Date,Open,High,Low,Close,Volume
2014-03-04,39.9934,40.0902,39.7298,40.021,9138095.9349297
2014-03-05,40.0359,40.1662,39.8868,40.1139,4861161.551183
2014-03-06,40.2482,40.4832,40.2383,40.264,7492579.6557079
2014-03-07,40.3588,40.3657,39.9628,40.0902,10770156.563728
2014-03-10,39.9717,40.0813,39.703,40.0547,5791146.6834986
2014-03-11,40.0645,40.1574,39.6271,39.6429,7924371.5588272
2014-03-12,39.5688,39.7198,39.4503,39.6271,6372082.8467298
2014-03-13,39.7771,39.9233,39.2083,39.3446,9446488.3443716
2014-03-14,39.3446,39.5688,39.2735,39.3446,7483142.0682642
2014-03-17,39.5856,39.9045,39.4859,39.6606,6275008.3488439
2014-03-18,39.7298,39.9233,39.6517,39.8868,5721255.8803474
2014-03-19,39.8117,39.9569,39.3091,39.5352,9406359.3580187
2014-03-20,39.3446,40.0645,39.3446,40.0645,6920977.7930193
2014-03-21,40.0902,40.1574,39.8196,39.8947,10413250.701835
2014-03-24,39.9845,40.1317,39.4404,39.5826,5729769.9613804
2014-03-25,39.8019,40.0023,39.6497,39.8019,6390741.3216481
2014-03-26,40.0023,40.0122,39.2222,39.231,7181585.8340188
2014-03-27,39.2616,39.3407,38.9594,39.1184,5923367.0810624
2014-03-28,39.2468,39.5826,39.1362,39.389,7934158.4990251
2014-03-31,39.709,39.869,39.5322,39.8196,5767458.5415381
2014-04-01,40.0023,40.0813,39.7841,40.0359,6866819.0025856
2014-04-02,40.1662,40.426,39.948,40.3322,5143960.0740755
2014-04-03,40.4852,40.6452,40.2295,40.3845,5512104.9684834
2014-04-04,40.6531,40.7103,39.7683,39.869,11138676.126306
2014-04-07,39.7436,39.9035,39.1461,39.2883,8790161.8568083
2014-04-08,39.3407,39.6004,39.1609,39.4404,5712559.5283123
2014-04-09,39.6261,40.1317,39.3802,40.0359,4883571.7708953
2014-04-10,40.028,40.0645,39.1609,39.24,6497551.1162813
2014-04-11,39.0838,39.2696,38.7678,38.7678,6196036.3993197
2014-04-14,39.1184,39.231,38.8143,39.077,5887741.2010789
2014-04-15,39.0838,39.3407,38.6731,39.3139,5774424.3316695
2014-04-16,39.5234,39.9312,39.4749,39.8947,6900009.5394573
2014-04-17,39.9135,40.0902,39.8522,40.02,5606280.3448187
2014-04-21,40.0902,40.2137,39.9035,40.028,3940887.4128144
2014-04-22,40.0902,40.3164,39.948,40.1742,5935828.3419083
2014-04-23,40.1978,40.2996,40.1139,40.182,4720936.4187755
2014-04-24,40.2916,40.3845,39.9312,40.0023,4108260.798373
2014-04-25,39.9223,39.9628,39.5925,39.7179,4156590.9672052
2014-04-28,39.8344,39.8947,39.2538,39.549,11367351.300349
2014-04-29,39.6261,39.9391,39.6261,39.8285,5909925.6072718
2014-04-30,39.6922,40.1742,39.6922,40.1484,7145921.4746015
2014-05-01,40.0359,40.106,39.8107,39.8947,4951767.4537265
2014-05-02,40.0122,40.2739,39.869,40.0448,5916877.2207699
2014-05-05,39.9135,40.2916,39.8424,40.265,2848522.107782
2014-05-06,40.1484,40.2828,39.9312,40.0645,4070692.7196
2014-05-07,40.1978,40.4101,39.9391,40.3756,5096765.0485399
2014-05-08,40.3074,40.6116,40.0448,40.2137,5752328.0231277
2014-05-09,40.0448,40.265,39.9628,40.2137,4722676.0942292
2014-05-12,40.4477,40.7637,40.4339,40.7281,5266872.4991305
2014-05-13,40.6857,40.9208,40.6857,40.7637,4049874.3333063
2014-05-14,40.7637,40.9889,40.6768,40.7726,5734460.4018352
2014-05-15,40.662,40.6857,39.9628,40.1978,7770144.9756058
2014-05-16,40.2205,40.3588,39.8947,40.341,5196425.7694228
2014-05-19,40.265,40.7193,40.2482,40.5089,3254263.4342299
2014-05-20,40.4664,40.5948,40.189,40.2916,5557596.7727657
2014-05-21,40.4023,40.5761,40.3322,40.4754,2985081.5678134
2014-05-22,40.4931,40.6945,40.426,40.5672,3827651.5527394
2014-05-23,40.6196,40.9296,40.5672,40.9128,2665072.4198354
2014-05-27,40.9987,41.0826,40.8625,40.9128,2578741.7849086
2014-05-28,40.8812,41.0748,40.8477,40.9296,4733466.5375555
2014-05-29,40.9652,41.371,40.821,41.3454,3273510.2394384
2014-05-30,41.1755,41.3542,41.1291,41.3355,4065293.4474701
2014-06-02,41.4036,41.5972,41.2911,41.5024,4061433.3526917
2014-06-03,41.3266,41.529,41.2821,41.4096,3131955.541332
2014-06-04,41.3355,41.6071,41.212,41.4757,3409096.5748417
2014-06-05,41.6307,41.7483,41.1844,41.6722,5772570.2305312
2014-06-06,41.7483,41.9013,41.6722,41.8747,3472942.0564221
2014-06-09,41.7987,41.9339,41.688,41.7641,8691283.8886179
2014-06-10,41.6722,41.8312,41.5202,41.8224,3156509.4705526
2014-06-11,41.688,41.7739,41.5113,41.5873,2787401.5776835
2014-06-12,41.5873,41.6624,41.1389,41.2338,4038572.5185575
2014-06-13,41.2496,41.4451,41.1479,41.3948,2905408.8875477
2014-06-16,41.2821,41.3858,41.0994,41.2999,9452575.1832262
2014-06-17,41.0155,41.4679,41.0155,41.3858,7262132.402478
2014-06-18,41.4194,41.856,41.371,41.8312,9551016.7136281
2014-06-19,41.8836,41.9013,41.6722,41.7483,6846852.2269186
2014-06-20,41.7996,42.0278,41.7394,42.002,4922254.7406312
2014-06-23,42.0525,42.1917,41.8766,42.0613,3489561.1213499
2014-06-24,41.9606,42.1996,41.6634,41.6634,5170330.6376175
2014-06-25,41.7394,42.1996,41.7394,41.9932,7938108.716688
2014-06-26,42.0771,42.164,41.7571,41.9843,6443187.7772785
2014-06-27,41.7137,41.8766,41.5981,41.8579,7507654.480201
2014-06-30,41.848,42.0703,41.7048,42.002,15509774.747604
2014-07-01,42.0525,42.2707,41.9606,42.1038,8264371.7852724
2014-07-02,42.1404,42.2638,42.0703,42.1552,4576518.0407022
2014-07-03,42.245,42.4682,42.2381,42.4257,3320591.851906
2014-07-07,42.3675,42.4001,41.9932,42.0703,5892114.6925134
2014-07-08,42.0455,42.0703,41.8402,41.9606,5054244.2615924
2014-07-09,42.1038,42.164,41.9843,42.1038,4941135.9912189
2014-07-10,41.7305,42.0949,41.688,41.9201,4764263.2485991
2014-07-11,41.9428,42.0366,41.8164,41.9932,4122105.2936016
2014-07-14,42.2055,42.2055,41.9517,41.9695,2972673.9756514
2014-07-15,41.9932,42.2638,41.7661,41.8855,3337442.8060532
2014-07-16,42.0188,42.2055,42.002,42.1729,4544247.9723913
2014-07-17,42.0278,42.2381,41.9201,41.9932,6508515.7296763
2014-07-18,42.0366,42.3329,41.9932,42.2539,5749318.5263592
2014-07-21,42.1127,42.2055,41.9695,42.1404,5825911.8393054
2014-07-22,42.2638,42.324,42.1828,42.1996,3331204.0746969
2014-07-23,42.2055,42.4584,42.0949,42.3763,2682680.8112581
2014-07-24,42.3763,42.4682,42.2381,42.324,2955103.0510459
2014-07-25,42.2233,42.5443,42.2233,42.4001,2823602.6239405
2014-07-28,42.4001,42.6192,42.2638,42.5087,12614445.446475
2014-07-29,42.563,42.5966,42.1917,42.2055,4600301.3686306
2014-07-30,42.3161,42.4188,41.9033,41.9843,6243124.0874874
2014-07-31,41.6732,41.7996,41.1647,41.1647,7633181.4815199
2014-08-01,41.0816,41.3444,40.9366,41.2012,6644295.4748651
2014-08-04,41.3157,41.7305,41.0975,41.688,5869350.0569637
2014-08-05,41.3355,41.6149,41.137,41.2565,6071809.5978161
2014-08-06,41.1557,41.6149,41.0728,41.5626,7514325.5988791
2014-08-07,41.7493,41.8766,41.0896,41.2012,6008044.1129533
2014-08-08,41.2901,41.6554,41.137,41.6317,5045343.3609882
2014-08-11,41.7394,41.9033,41.5715,41.5883,6490249.1374125
2014-08-12,41.5804,41.7759,41.4935,41.7216,8624022.8509809
2014-08-13,41.9122,41.9932,41.688,41.9517,5092318.6487046
2014-08-14,42.0188,42.0366,41.9122,41.9517,4263205.3268194
2014-08-15,42.1127,42.2638,41.7394,42.0771,5246727.502928
2014-08-18,42.245,42.4919,42.245,42.4919,6320547.7461101
2014-08-19,42.563,42.6865,42.5087,42.6192,3716372.0680872
2014-08-20,42.563,42.7328,42.5166,42.6775,5673283.1652027
2014-08-21,42.7418,42.7576,42.5008,42.6192,1610677.2023973
2014-08-22,42.5798,42.6124,42.3675,42.4524,2135800.9721588
2014-08-25,42.6697,42.6953,42.5353,42.6124,1847320.6570832
2014-08-26,42.6351,42.7576,42.6192,42.6509,2256366.1517529
2014-08-27,42.6865,42.7576,42.5709,42.6509,3899512.9079469
2014-08-28,42.5798,42.7418,42.4257,42.6865,2169905.9018912
2014-08-29,42.7744,42.8138,42.6351,42.7576,3152108.6384678
2014-09-02,42.7516,42.8227,42.5265,42.6124,7821118.073969
2014-09-03,42.7812,42.8632,42.6509,42.6775,3705751.744363
2014-09-04,42.723,42.9432,42.5798,42.6775,6827461.6301418
2014-09-05,42.644,42.8721,42.5265,42.8632,3636258.8995664
2014-09-08,42.7901,42.9353,42.6192,42.6953,2722666.0060427
2014-09-09,42.644,42.6509,42.2539,42.3507,3735140.9182235
2014-09-10,42.2707,42.3763,41.9764,42.3507,7521216.4553764
2014-09-11,42.1324,42.3853,42.1324,42.2894,5037800.37935
2014-09-12,42.2894,42.3675,41.9349,42.0949,4589057.2730324
2014-09-15,42.1324,42.2638,41.9428,42.1552,3771277.157013
2014-09-16,42.0525,42.5265,42.0188,42.3507,3920757.6058622
2014-09-17,42.5709,42.8297,42.4346,42.6054,6098116.3665073
2014-09-18,42.7744,42.962,42.7328,42.8899,5300367.8336224
2014-09-19,43.0636,43.2088,42.801,42.8751,7061863.1515012
2014-09-22,43.1071,43.2346,42.8257,42.8573,4514018.3266876
2014-09-23,42.8168,42.8938,42.6212,42.637,3488505.9747709
2014-09-24,42.6637,43.1239,42.6144,43.0804,5033800.5434698
2014-09-25,42.9214,42.9372,42.4267,42.4267,5534823.0236659
2014-09-26,42.4602,42.8849,42.4267,42.8405,5561292.8236423
2014-09-29,42.6469,42.7842,42.3853,42.6637,10709786.382588
2014-09-30,42.6212,42.6895,42.0771,42.1552,9214482.6740735
2014-10-01,42.0771,42.0771,41.06,41.1597,13279090.580053
2014-10-02,41.0234,41.1686,40.4882,41.06,10673794.947983
2014-10-03,41.2772,41.3908,41.1093,41.1785,6403153.9768933
2014-10-06,41.3394,41.4421,41.0333,41.1686,5631760.8183002
2014-10-07,41.053,41.053,40.4358,40.4438,7129683.1535448
2014-10-08,40.4438,41.0333,39.9924,40.9731,12379470.784076
2014-10-09,40.9731,40.9899,39.8414,39.9707,17208257.967429
2014-10-10,39.9766,40.1228,39.3505,39.3584,17855866.838007
2014-10-13,39.3159,39.6468,38.284,38.3452,19498744.238165
2014-10-14,38.601,39.0187,38.2119,38.4647,12941613.79437
2014-10-15,37.7665,38.8913,37.4791,38.7293,22298694.161728
2014-10-16,38.0499,39.3347,37.9798,39.1096,23786917.654427
2014-10-17,39.5273,39.9303,39.4433,39.63,13102810.218189
2014-10-20,39.546,40.2601,39.3832,40.2315,20223477.032829
2014-10-21,40.4704,41.1597,40.4616,41.1014,8389691.2001722
2014-10-22,41.381,41.4817,40.743,40.7706,10838130.483506
2014-10-23,41.0678,41.1873,40.6254,40.7341,35228718.558213
2014-10-24,40.8111,41.0846,40.4358,41.0432,7889724.8791719
2014-10-27,40.6748,40.7618,40.02,40.183,41341856.080529
2014-10-28,40.4358,40.6166,40.2759,40.582,8939993.6836449
2014-10-29,40.5731,40.6353,39.8097,40.0823,28123512.375021
2014-10-30,39.9303,40.6008,39.9303,40.3875,7871601.0658597
2014-10-31,40.7262,41.1597,40.582,41.1399,9884664.795649
2014-11-03,41.1597,41.3107,40.7093,40.8545,24501852.370109
2014-11-04,40.743,40.8377,40.2403,40.4289,15337749.401025
2014-11-05,40.5148,40.897,40.4882,40.82,7194573.6555375
2014-11-06,40.6837,41.2298,40.6837,41.1499,4501437.5770737
2014-11-07,41.1962,41.4155,41.1686,41.3493,6002483.8347715
2014-11-10,41.3493,41.4817,41.2298,41.4579,4285496.0577635
2014-11-11,41.4421,41.694,41.3908,41.6614,4246977.1319294
2014-11-12,41.6287,41.8658,41.5686,41.7641,4533780.5537854
2014-11-13,41.8065,42.1038,41.5428,41.7739,4845792.0552365
2014-11-14,41.7641,41.9833,41.7196,41.9013,3727632.3655523
2014-11-17,41.8658,41.9339,41.7374,41.8925,3090403.8285457
2014-11-18,41.9013,42.4267,41.9013,42.3941,5903195.7568264
2014-11-19,42.4188,42.4682,42.1828,42.3339,5694731.3990704
2014-11-20,42.1226,42.5551,41.9922,42.5551,4539046.1605137
2014-11-21,43.0992,43.3619,42.9136,43.0726,11245177.072853
2014-11-24,43.1407,43.1407,42.8089,42.8751,2519635.3493836
2014-11-25,42.9738,43.0123,42.6895,42.7259,2830854.984592
2014-11-26,42.7348,42.7842,42.4356,42.7605,2212789.2056097
2014-11-28,42.3428,42.3853,41.694,41.7917,5726280.4843063
2014-12-01,41.6614,41.846,41.1311,41.3572,14130998.915987
2014-12-02,41.3572,41.694,41.2614,41.6051,6976477.2879355
2014-12-03,41.694,42.2717,41.5952,42.2144,8643016.5020198
2014-12-04,42.1038,42.4445,42.0693,42.3428,6886541.7376331
2014-12-05,42.3339,42.5986,42.2283,42.3082,3953887.3857332
2014-12-08,42.2539,42.2638,41.5686,41.6377,6472247.8507185
2014-12-09,41.3305,41.7739,41.2456,41.7473,7085773.0565143
2014-12-10,41.6219,41.6219,40.7864,40.8881,8917612.8298164
2014-12-11,41.0432,41.3671,40.8377,40.9208,4613458.2971345
2014-12-12,40.6254,40.7341,39.7574,39.7821,10197841.818897
2014-12-15,39.9303,40.0448,39.4078,39.5698,10581463.54662
2014-12-16,39.4266,40.2403,39.2558,39.2636,11177709.461413
2014-12-17,39.4078,40.4438,39.4078,40.3361,12478957.33489
2014-12-18,40.9652,41.2772,40.6008,41.2535,8252455.3121997
2014-12-19,41.6179,41.9093,41.4372,41.7611,6295468.2688332
2014-12-22,41.8915,41.8915,41.5468,41.7887,3865554.8076329
2014-12-23,41.9586,42.2293,41.8638,42.1127,8294936.6070967
2014-12-24,41.9586,42.1226,41.8993,41.9675,2196387.8532677
2014-12-26,42.2233,42.246,42.0505,42.1127,1516181.8391917
2014-12-29,42.009,42.2293,42.009,42.1127,2540545.8837949
2014-12-30,42.0169,42.1552,41.9507,41.9675,2533938.5599676
2014-12-31,42.0593,42.0593,41.5468,41.5567,3488863.4284584
2015-01-02,41.6179,41.8046,41.37,41.6179,6119581.8148585
2015-01-05,41.2979,41.4204,40.3765,40.5543,6358112.7870329
2015-01-06,40.5998,40.8022,39.9796,40.1959,5908772.2368749
2015-01-07,40.4961,40.7706,40.341,40.6501,4162077.3243693
2015-01-08,41.0087,41.7256,40.9563,41.6179,8931943.3810507
2015-01-09,41.8292,41.8993,41.217,41.4036,8008685.0613305
2015-01-12,41.2081,41.4767,40.8467,41.3059,5445433.2737532
2015-01-13,41.539,41.6574,40.5217,40.8467,6844650.7982595
2015-01-14,40.1722,40.4191,39.7268,40.3677,7930929.2644373
2015-01-15,40.5445,40.9138,40.2916,40.2916,6845048.7566141
2015-01-16,40.3509,40.9919,40.2285,40.9306,6383073.7881584
2015-01-20,41.217,41.2654,40.6076,40.9997,4730509.6968542
2015-01-21,40.9217,41.4461,40.8111,41.4036,5507930.9625346
2015-01-22,41.6091,41.9922,41.3247,41.9251,6754964.3516601
2015-01-23,41.8292,41.8362,41.2476,41.2723,5887966.0019815
2015-01-26,41.2476,41.5034,41.0688,41.4549,3625200.1128204
2015-01-27,40.8822,41.4688,40.6995,41.1715,5279766.147298
2015-01-28,41.217,41.3059,40.3598,40.4269,6656493.4553745
2015-01-29,40.4783,41.0254,40.2117,40.9563,6965445.8418397
2015-01-30,40.6244,41.2802,40.504,40.7933,9128492.2783506
2015-02-02,40.8377,41.2723,40.5633,41.1627,7745290.2992317
2015-02-03,41.4866,42.0949,41.3848,42.0683,7161544.1247176
2015-02-04,41.8134,42.1127,41.6989,41.7977,6644250.9197312
2015-02-05,41.9754,42.8445,41.9329,42.8049,6855684.2695886
2015-02-06,42.8049,42.8899,42.5847,42.7023,6558360.7730595
2015-02-09,42.4702,42.8998,42.4702,42.6489,4331873.9016395
2015-02-10,42.8049,43.0093,42.5215,42.9699,3794007.3635956
2015-02-11,42.8533,43.0528,42.6489,42.8998,3768838.7760511
2015-02-12,43.1545,43.7639,43.1545,43.6355,5728894.0479535
2015-02-13,43.7391,44.0769,43.669,44.0008,3391742.3502052
2015-02-17,43.8063,44.2231,43.7303,44.0542,3824104.3565145
2015-02-18,43.9268,44.1747,43.7471,44.1747,3476951.0058523
2015-02-19,43.985,44.3949,43.8646,44.2922,3513745.4454829
2015-02-20,44.2073,44.4917,43.8557,44.4225,4176844.3133922
2015-02-23,44.2754,44.4571,44.0769,44.3702,3232407.1158408
2015-02-24,44.312,44.619,44.312,44.5569,2696719.728889
2015-02-25,44.5311,44.6695,44.3534,44.4304,2288492.4284956
2015-02-26,44.4225,44.5134,44.0186,44.151,3189101.5509674
2015-02-27,44.0947,44.2754,44.0285,44.0453,3928640.8267044
2015-03-02,44.0641,44.3534,43.8557,44.3366,3836957.500015
2015-03-03,44.151,44.3287,43.9535,44.0947,3750448.6445527
2015-03-04,44.0186,44.0453,43.6355,43.9446,3849701.280914
2015-03-05,43.9772,44.0542,43.5999,43.7559,2264854.9173689
2015-03-06,43.5564,43.5654,43.0775,43.1644,5137723.3679525
2015-03-09,43.199,43.361,43.1299,43.2246,2950137.1788544
2015-03-10,42.7882,42.88,42.5047,42.5669,6023487.5299173
2015-03-11,42.6164,42.722,42.4454,42.5136,2963698.1414131
2015-03-12,42.6006,43.0775,42.5581,43.0439,3624544.9498294
2015-03-13,42.8711,42.8899,42.3625,42.6331,4900761.9516297
2015-03-16,42.6835,42.8217,42.3793,42.5669,4690807.0221229
2015-03-17,42.2727,42.3705,41.9171,42.0949,9215265.426766
2015-03-18,41.8638,42.9935,41.6673,42.7388,7585884.1816998
2015-03-19,42.5847,42.5847,41.9586,42,4625459.8300083
2015-03-20,42.1087,42.5413,41.9714,42.2697,5109296.1799365
2015-03-23,42.2263,42.4435,42.16,42.2697,3925467.286034
2015-03-24,42.1877,42.3309,41.9872,42.1364,2597102.5505234
2015-03-25,42.2115,42.3753,41.6604,41.6604,4288242.2741956
2015-03-26,41.6278,41.9132,41.5498,41.7561,4742679.3240966
2015-03-27,41.8402,41.9872,41.6802,41.7384,4291038.108845
2015-03-30,42.0208,42.4435,41.9962,42.3052,3255231.4957745
2015-03-31,42.0899,42.2035,41.8855,41.8855,4034261.8093571
2015-04-01,41.9714,42.0731,41.6278,42.005,4900601.9581945
2015-04-02,41.9281,42.169,41.8164,42.0475,2876959.4219648
2015-04-06,41.9962,42.5018,41.7206,42.3853,3133759.0116364
2015-04-07,42.2431,42.6657,42.2431,42.3142,2139136.5314978
2015-04-08,42.4435,42.5986,42.2213,42.4346,2475512.6028506
2015-04-09,42.3753,42.6558,42.3309,42.5551,2218930.7257649
2015-04-10,42.6144,42.6825,42.4771,42.6736,1944913.6147084
2015-04-13,42.6825,42.7101,42.486,42.5018,1752170.1308864
2015-04-14,42.5185,42.7536,42.4001,42.6825,2533396.8100446
2015-04-15,42.7792,43.2582,42.7792,43.0972,3621463.5572766
2015-04-16,43.043,43.2326,42.8613,43.0005,2524263.0076044
2015-04-17,42.8988,42.8988,42.4524,42.6074,4457929.4888646
2015-04-20,42.6736,42.9777,42.6736,42.9176,2504770.136543
2015-04-21,43.0252,43.0252,42.4346,42.5986,4625756.5266951
2015-04-22,42.5986,42.7279,42.3398,42.6825,3158889.1197472
2015-04-23,42.7368,42.9777,42.5818,42.7941,5628372.6028939
2015-04-24,42.9777,43.1743,42.9343,43.1545,3604007.0583557
2015-04-27,43.2849,43.7224,43.2671,43.5338,4213473.696504
2015-04-28,43.4498,43.6542,43.2849,43.593,3708714.6607643
2015-04-29,43.3273,43.7135,43.2326,43.5673,4011182.2500203
2015-04-30,43.4903,43.6197,43.1299,43.2937,5178596.6275642
2015-05-01,43.5673,44.1174,43.4853,44.0038,7861062.7640864
2015-05-04,44.1075,44.2112,43.8676,43.8853,4833404.7154083
2015-05-05,43.7915,44.1272,43.2849,43.3856,4380484.5652917
2015-05-06,43.517,43.7224,43.2414,43.3945,5841216.5277845
2015-05-07,43.1052,43.6285,43.0341,43.5841,7256096.1944574
2015-05-08,44.0809,44.463,44.0809,44.2794,5393234.9092091
2015-05-11,44.2279,44.3258,44.0038,44.0729,4794971.8619918
2015-05-12,43.8073,43.9119,43.5841,43.6107,4396253.0322095
2015-05-13,43.5496,43.7491,43.3945,43.5584,4441862.3000265
2015-05-14,43.8014,44.0493,43.7737,44.0127,3679500.6695891
2015-05-15,43.9712,44.2279,43.8676,44.2279,3645130.4342869
2015-05-18,44.0403,44.1786,43.9387,44.0325,3133418.7724324
